Time(dd/mm/yyyy),Time_min,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa),flag
12/2/2024 14:00,7584,656,22.9,28,1007.8,
12/2/2024 14:01,7585,671,22.9,28,1007.7,
12/2/2024 14:02,7586,655,22.9,28,1007.7,
12/2/2024 14:03,7587,646,22.9,28,1007.5,
12/2/2024 14:04,7588,663,23,28,1007.5,
12/2/2024 14:05,7589,669,22.9,29,1007.5,
12/2/2024 14:06,7590,653,22.9,28,1007.4,
12/2/2024 14:07,7591,646,22.9,29,1007.4,
12/2/2024 14:08,7592,634,22.9,28,1007.5,
12/2/2024 14:09,7593,653,22.9,29,1007.5,
12/2/2024 14:10,7594,635,22.9,29,1007.5,
12/2/2024 14:11,7595,645,22.9,29,1007.7,
12/2/2024 14:12,7596,638,22.9,28,1007.7,
12/2/2024 14:13,7597,652,22.9,28,1007.8,
12/2/2024 14:14,7598,621,22.9,28,1007.8,
12/2/2024 14:15,7599,625,22.9,28,1007.8,
12/2/2024 14:16,7600,639,22.9,28,1007.9,
12/2/2024 14:17,7601,618,22.9,28,1008,
12/2/2024 14:18,7602,625,22.9,28,1008.1,
12/2/2024 14:19,7603,635,22.9,28,1008,
12/2/2024 14:20,7604,616,22.9,28,1008,
12/2/2024 14:21,7605,615,22.9,28,1008,
12/2/2024 14:22,7606,624,22.9,28,1008,
12/2/2024 14:23,7607,629,22.9,28,1007.9,
12/2/2024 14:24,7608,621,22.9,28,1007.9,
12/2/2024 14:25,7609,633,22.8,28,1007.9,
12/2/2024 14:26,7610,634,22.8,29,1008.1,
12/2/2024 14:27,7611,636,22.8,28,1008.2,
12/2/2024 14:28,7612,629,22.7,29,1008.1,
12/2/2024 14:29,7613,628,22.7,28,1008.2,
12/2/2024 14:30,7614,612,22.6,28,1008.2,
12/2/2024 14:31,7615,624,22.6,28,1008.1,
12/2/2024 14:32,7616,639,22.5,28,1008.2,
12/2/2024 14:33,7617,615,22.5,28,1008.3,
12/2/2024 14:34,7618,606,22.5,28,1008.4,
12/2/2024 14:35,7619,594,22.6,28,1008.6,
12/2/2024 14:36,7620,616,22.6,28,1008.6,
12/2/2024 14:37,7621,592,22.6,28,1008.7,
12/2/2024 14:38,7622,606,22.6,28,1008.7,
12/2/2024 14:39,7623,613,22.6,28,1008.8,
12/2/2024 14:40,7624,617,22.5,28,1008.9,
12/2/2024 14:41,7625,610,22.5,28,1008.9,
12/2/2024 14:42,7626,605,22.5,28,1008.9,
12/2/2024 14:43,7627,603,22.5,28,1009.1,
12/2/2024 14:44,7628,615,22.4,29,1009.2,
12/2/2024 14:45,7629,619,22.4,28,1009.3,
12/2/2024 14:46,7630,604,22.4,29,1009.3,
12/2/2024 14:47,7631,607,22.4,28,1009.3,
12/2/2024 14:48,7632,611,22.4,28,1009.2,
12/2/2024 14:49,7633,622,22.4,29,1009.1,
12/2/2024 14:50,7634,615,22.4,28,1009,
12/2/2024 14:51,7635,615,22.4,29,1008.9,
12/2/2024 14:52,7636,604,22.4,28,1008.9,
12/2/2024 14:53,7637,618,22.4,29,1009,
12/2/2024 14:54,7638,595,22.4,29,1008.9,
12/2/2024 14:55,7639,609,22.4,29,1008.8,
12/2/2024 14:56,7640,606,22.4,29,1008.7,
12/2/2024 14:57,7641,601,22.4,29,1008.7,
12/2/2024 14:58,7642,608,22.4,29,1008.8,
12/2/2024 14:59,7643,603,22.4,29,1008.8,
12/2/2024 15:00,7644,704,22.3,28,1008.4,
12/2/2024 15:01,7645,472,21.8,26,1008.4,
12/2/2024 15:02,7646,463,20,29,1008.4,
12/2/2024 15:03,7647,645,18.8,34,1008.1,
12/2/2024 15:04,7648,1133,18.6,41,1007.9,
12/2/2024 15:05,7649,1048,18.8,40,1007.9,
12/2/2024 15:06,7650,1094,19.1,38,1008,
12/2/2024 15:07,7651,1219,19.4,39,1008,
12/2/2024 15:08,7652,1139,19.7,38,1008,
12/2/2024 15:09,7653,1084,20,37,1007.9,
12/2/2024 15:10,7654,1092,20.2,37,1007.9,
12/2/2024 15:11,7655,1097,20.4,37,1007.9,
12/2/2024 15:12,7656,1082,20.6,37,1008,
12/2/2024 15:13,7657,1085,20.7,37,1007.9,
12/2/2024 15:14,7658,1089,20.8,37,1007.9,
12/2/2024 15:15,7659,1161,21.2,38,1007.9,
12/2/2024 15:16,7660,2137,22,41,1007.9,
12/2/2024 15:17,7661,2392,22.4,40,1007.9,
12/2/2024 15:18,7662,2347,22.5,39,1007.9,
12/2/2024 15:19,7663,2240,22.6,40,1007.9,
12/2/2024 15:20,7664,2285,23.2,41,1007.8,
12/2/2024 15:21,7665,2125,23.4,38,1007.8,
12/2/2024 15:22,7666,2057,23.4,37,1007.7,
12/2/2024 15:23,7667,2192,23.4,37,1007.5,
12/2/2024 15:24,7668,2090,23.4,37,1007.5,
12/2/2024 15:25,7669,2169,23.3,37,1007.6,
12/2/2024 15:26,7670,2152,23.3,37,1007.6,
12/2/2024 15:27,7671,2191,23.4,37,1007.7,
12/2/2024 15:28,7672,2771,23.4,38,1007.8,
12/2/2024 15:29,7673,2325,23.5,37,1007.8,
12/2/2024 15:30,7674,2218,23.5,37,1007.8,
12/2/2024 15:31,7675,2231,23.5,38,1007.8,
12/2/2024 15:32,7676,2268,23.5,38,1007.8,
12/2/2024 15:33,7677,2246,23.4,38,1007.9,
12/2/2024 15:34,7678,2309,23.4,38,1007.9,
12/2/2024 15:35,7679,2329,23.4,38,1007.9,
12/2/2024 15:36,7680,2334,23.4,38,1008,
12/2/2024 15:37,7681,2362,23.4,38,1007.9,
12/2/2024 15:38,7682,2377,23.4,39,1008,
12/2/2024 15:39,7683,2394,23.4,39,1008,
12/2/2024 15:40,7684,2401,23.5,39,1008,
12/2/2024 15:41,7685,2451,23.5,39,1008,
12/2/2024 15:42,7686,2466,23.5,39,1008,
12/2/2024 15:43,7687,2485,23.5,39,1008.1,
12/2/2024 15:44,7688,2512,23.5,39,1008,
12/2/2024 15:45,7689,2523,23.6,40,1008,
12/2/2024 15:46,7690,2540,23.6,39,1008,
12/2/2024 15:47,7691,2534,23.6,39,1008,
12/2/2024 15:48,7692,2521,23.6,39,1008,
12/2/2024 15:49,7693,2491,23.7,39,1008.1,
12/2/2024 15:50,7694,2513,23.7,40,1008.1,
12/2/2024 15:51,7695,2573,23.7,40,1008.1,
12/2/2024 15:52,7696,2563,23.7,40,1008.2,
12/2/2024 15:53,7697,2568,23.7,40,1008.1,
12/2/2024 15:54,7698,2625,23.7,40,1008,
12/2/2024 15:55,7699,2583,23.7,40,1008,
12/2/2024 15:56,7700,2617,23.8,40,1008,
12/2/2024 15:57,7701,2594,23.8,40,1008,
12/2/2024 15:58,7702,2579,23.8,40,1008,
12/2/2024 15:59,7703,2594,23.8,40,1008,
12/2/2024 16:00,7704,2633,23.8,40,1008,
12/2/2024 16:01,7705,2683,23.9,40,1008,
12/2/2024 16:02,7706,2697,24,40,1007.9,
12/2/2024 16:03,7707,2684,24,40,1008,
12/2/2024 16:04,7708,2675,24.1,40,1008,
12/2/2024 16:05,7709,2704,24.1,40,1008,
12/2/2024 16:06,7710,2682,24.1,40,1007.9,
12/2/2024 16:07,7711,2668,24.1,40,1007.9,
12/2/2024 16:08,7712,2689,24.1,40,1007.9,
12/2/2024 16:09,7713,2667,24.1,40,1008,
12/2/2024 16:10,7714,2693,24.1,40,1007.9,
12/2/2024 16:11,7715,2739,24.1,40,1007.9,
12/2/2024 16:12,7716,2700,24.2,40,1007.9,
12/2/2024 16:13,7717,2703,24.2,40,1007.8,
12/2/2024 16:14,7718,2727,24.2,40,1007.7,
12/2/2024 16:15,7719,2721,24.2,40,1007.6,
12/2/2024 16:16,7720,2750,24.2,40,1007.6,
12/2/2024 16:17,7721,2751,24.2,40,1007.6,
12/2/2024 16:18,7722,2738,24.2,40,1007.6,
12/2/2024 16:19,7723,2780,24.2,41,1007.6,
12/2/2024 16:20,7724,2821,24.2,41,1007.6,
12/2/2024 16:21,7725,2796,24.2,41,1007.6,
12/2/2024 16:22,7726,2784,24.2,41,1007.5,
12/2/2024 16:23,7727,2843,24.2,41,1007.5,
12/2/2024 16:24,7728,2857,24.2,41,1007.6,
12/2/2024 16:25,7729,2852,24.2,41,1007.6,
12/2/2024 16:26,7730,2848,24.3,41,1007.5,
12/2/2024 16:27,7731,2911,24.2,41,1007.5,
12/2/2024 16:28,7732,2958,24.2,41,1007.5,
12/2/2024 16:29,7733,2939,24.3,41,1007.4,
12/2/2024 16:30,7734,2929,24.3,41,1007.4,
12/2/2024 16:31,7735,2950,24.3,41,1007.5,
12/2/2024 16:32,7736,2958,24.4,41,1007.4,
12/2/2024 16:33,7737,2987,24.4,41,1007.5,
12/2/2024 16:34,7738,2953,24.4,41,1007.4,
12/2/2024 16:35,7739,2998,24.4,41,1007.5,
12/2/2024 16:36,7740,2974,24.4,41,1007.6,
12/2/2024 16:37,7741,2995,24.3,41,1007.6,
12/2/2024 16:38,7742,3051,24.3,42,1007.6,
12/2/2024 16:39,7743,3014,24.3,41,1007.6,
12/2/2024 16:40,7744,3029,24.4,42,1007.6,
12/2/2024 16:41,7745,3019,24.4,42,1007.7,
12/2/2024 16:42,7746,3011,24.4,42,1007.6,
12/2/2024 16:43,7747,3081,24.3,42,1007.7,
12/2/2024 16:44,7748,3101,24.3,42,1007.6,
12/2/2024 16:45,7749,3108,24.3,42,1007.7,
12/2/2024 16:46,7750,3169,24.4,46,1007.7,
12/2/2024 16:47,7751,3081,24.5,45,1007.6,
12/2/2024 16:48,7752,3102,24.5,46,1007.6,
12/2/2024 16:49,7753,3096,24.6,44,1007.5,
12/2/2024 16:50,7754,3171,24.7,44,1007.5,
12/2/2024 16:51,7755,1235,24.8,34,1007.9,
12/2/2024 16:52,7756,580,24.6,27,1007.9,
12/2/2024 16:53,7757,516,23.8,27,1008,
12/2/2024 16:54,7758,532,23,30,1007.9,
12/2/2024 16:55,7759,1379,22.6,33,1007.8,
12/2/2024 16:56,7760,1040,22.3,34,1007.8,
12/2/2024 16:57,7761,884,22.2,34,1007.8,
12/2/2024 16:58,7762,938,22.1,34,1007.8,
12/2/2024 16:59,7763,1101,22.1,34,1007.7,
12/2/2024 17:00,7764,866,22,34,1007.7,
12/2/2024 17:01,7765,764,22,34,1007.7,
12/2/2024 17:02,7766,744,21.9,33,1007.7,
12/2/2024 17:03,7767,707,21.8,33,1007.7,
12/2/2024 17:04,7768,699,21.8,33,1007.8,
12/2/2024 17:05,7769,686,21.7,33,1007.8,
12/2/2024 17:06,7770,664,21.6,33,1007.8,
12/2/2024 17:07,7771,658,21.5,33,1007.8,
12/2/2024 17:08,7772,651,21.5,33,1007.8,
12/2/2024 17:09,7773,635,21.5,33,1007.7,
12/2/2024 17:10,7774,660,21.5,33,1007.7,
12/2/2024 17:11,7775,660,21.5,33,1007.6,
12/2/2024 17:12,7776,661,21.4,33,1007.6,
12/2/2024 17:13,7777,679,21.4,33,1007.6,
12/2/2024 17:14,7778,657,21.4,33,1007.6,
12/2/2024 17:15,7779,749,21.4,33,1007.6,
12/2/2024 17:16,7780,716,21.4,33,1007.6,
12/2/2024 17:17,7781,732,21.4,33,1007.5,
12/2/2024 17:18,7782,809,21.4,33,1007.5,
12/2/2024 17:19,7783,724,21.4,33,1007.5,
12/2/2024 17:20,7784,708,21.4,33,1007.5,
12/2/2024 17:21,7785,758,21.3,33,1007.4,
12/2/2024 17:22,7786,797,21.3,33,1007.4,
12/2/2024 17:23,7787,740,21.3,33,1007.4,
12/2/2024 17:24,7788,678,21.3,32,1007.3,
12/2/2024 17:25,7789,634,21.3,32,1007.4,
12/2/2024 17:26,7790,643,21.2,32,1007.3,
12/2/2024 17:27,7791,718,21.2,32,1007.3,
12/2/2024 17:28,7792,767,21.2,33,1007.3,
12/2/2024 17:29,7793,717,21.2,32,1007.3,
12/2/2024 17:30,7794,739,21.2,32,1007.3,
12/2/2024 17:31,7795,686,21.2,32,1007.4,
12/2/2024 17:32,7796,678,21.2,32,1007.3,
12/2/2024 17:33,7797,700,21.2,32,1007.4,
12/2/2024 17:34,7798,689,21.2,32,1007.4,
12/2/2024 17:35,7799,675,21.1,32,1007.4,
12/2/2024 17:36,7800,672,21.1,32,1007.4,
12/2/2024 17:37,7801,661,21.2,32,1007.5,
12/2/2024 17:38,7802,659,21.1,32,1007.4,
12/2/2024 17:39,7803,667,21.1,32,1007.4,
12/2/2024 17:40,7804,681,21.2,32,1007.5,
12/2/2024 17:41,7805,703,21.1,32,1007.5,
12/2/2024 17:42,7806,667,21.1,32,1007.5,
12/2/2024 17:43,7807,725,21.1,32,1007.5,
12/2/2024 17:44,7808,692,21.1,32,1007.5,
12/2/2024 17:45,7809,670,21.1,32,1007.5,
12/2/2024 17:46,7810,672,21.1,32,1007.6,
12/2/2024 17:47,7811,668,21.1,32,1007.6,
12/2/2024 17:48,7812,708,21.1,32,1007.7,
12/2/2024 17:49,7813,680,21.1,32,1007.7,
12/2/2024 17:50,7814,662,21.1,32,1007.8,
12/2/2024 17:51,7815,658,21.1,32,1007.8,
12/2/2024 17:52,7816,671,21.1,32,1007.9,
12/2/2024 17:53,7817,700,21.1,35,1007.9,
12/2/2024 17:54,7818,750,21.1,33,1007.9,
12/2/2024 17:55,7819,720,21.2,32,1007.9,
12/2/2024 17:56,7820,719,21.2,32,1007.9,
12/2/2024 17:57,7821,734,21.2,32,1008,
12/2/2024 17:58,7822,737,21.2,32,1008,
12/2/2024 17:59,7823,734,21.2,32,1008,
12/2/2024 18:00,7824,694,21.2,32,1008,
12/2/2024 18:01,7825,703,21.2,32,1008,
12/2/2024 18:02,7826,684,21.2,32,1008,
12/2/2024 18:03,7827,725,21.2,32,1008.1,
12/2/2024 18:04,7828,678,21.2,32,1008,
12/2/2024 18:05,7829,704,21.2,32,1008,
12/2/2024 18:06,7830,551,22,58,1008.1,
12/2/2024 18:07,7831,518,21.9,30,1008.2,
12/2/2024 18:08,7832,528,21.3,30,1008,
12/2/2024 18:09,7833,766,20.8,33,1007.8,
12/2/2024 18:10,7834,838,20.6,35,1007.9,
12/2/2024 18:11,7835,860,20.6,35,1007.9,
12/2/2024 18:12,7836,865,20.6,35,1007.8,
12/2/2024 18:13,7837,856,20.6,35,1008.1,
12/2/2024 18:14,7838,842,20.6,35,1008.2,
12/2/2024 18:15,7839,847,20.7,35,1008.2,
12/2/2024 18:16,7840,836,20.7,35,1008.2,
12/2/2024 18:17,7841,841,20.7,35,1008.2,
12/2/2024 18:18,7842,830,20.8,35,1008,
12/2/2024 18:19,7843,833,20.8,35,1008.3,
12/2/2024 18:20,7844,839,20.8,35,1008.3,
12/2/2024 18:21,7845,844,20.8,36,1008.4,
12/2/2024 18:22,7846,845,20.9,35,1008.4,
12/2/2024 18:23,7847,838,20.9,35,1008.5,
12/2/2024 18:24,7848,834,20.9,35,1008.4,
12/2/2024 18:25,7849,839,20.9,35,1008.4,
12/2/2024 18:26,7850,843,20.9,35,1008.5,
12/2/2024 18:27,7851,853,21,36,1008.6,
12/2/2024 18:28,7852,880,21,36,1008.6,
12/2/2024 18:29,7853,893,21.1,36,1008.6,
12/2/2024 18:30,7854,889,21.2,36,1008.7,
12/2/2024 18:31,7855,897,21.3,36,1008.7,
12/2/2024 18:32,7856,883,21.4,36,1008.6,
12/2/2024 18:33,7857,897,21.4,36,1008.6,
12/2/2024 18:34,7858,881,21.5,36,1008.6,
12/2/2024 18:35,7859,891,21.6,36,1008.6,
12/2/2024 18:36,7860,896,21.6,36,1008.6,
12/2/2024 18:37,7861,902,21.7,36,1008.4,
12/2/2024 18:38,7862,892,21.7,36,1008.5,
12/2/2024 18:39,7863,889,21.8,36,1008.3,
12/2/2024 18:40,7864,887,21.8,36,1008.5,
12/2/2024 18:41,7865,892,21.8,36,1008.5,
12/2/2024 18:42,7866,891,21.9,36,1008.5,
12/2/2024 18:43,7867,907,22,37,1008.4,
12/2/2024 18:44,7868,657,22.1,35,1009.3,
12/2/2024 18:45,7869,567,22,33,1009.4,
12/2/2024 18:46,7870,532,21.8,31,1009,
12/2/2024 18:47,7871,478,21.3,30,1009,
12/2/2024 18:48,7872,485,20.5,30,1009,
12/2/2024 18:49,7873,469,19.5,31,1008.9,
12/2/2024 18:50,7874,461,18.7,32,1009.4,
12/2/2024 18:51,7875,461,17.9,33,1010.3,
12/2/2024 18:52,7876,528,17.1,36,1010.6,
12/2/2024 18:53,7877,554,16.7,38,1010.5,
12/2/2024 18:54,7878,574,16.4,39,1010.6,
12/2/2024 18:55,7879,566,16.3,40,1010.6,
12/2/2024 18:56,7880,584,16.2,41,1010.6,
12/2/2024 18:57,7881,582,16.2,42,1010.6,
12/2/2024 18:58,7882,583,16.3,43,1010.6,
12/2/2024 18:59,7883,605,16.3,43,1010.6,
12/2/2024 19:00,7884,638,16.4,44,1010.6,
12/2/2024 19:01,7885,668,16.4,44,1010.7,
12/2/2024 19:02,7886,718,16.4,44,1010.6,
12/2/2024 19:03,7887,758,16.6,45,1010.7,
12/2/2024 19:04,7888,782,16.6,45,1010.6,
12/2/2024 19:05,7889,818,16.7,45,1010.5,
12/2/2024 19:06,7890,828,16.7,45,1010.5,
12/2/2024 19:07,7891,839,16.8,45,1010.5,
12/2/2024 19:08,7892,822,16.8,45,1010.5,
12/2/2024 19:09,7893,817,16.9,45,1010.5,
12/2/2024 19:10,7894,786,16.9,45,1010.5,
12/2/2024 19:11,7895,796,16.9,45,1010.5,
12/2/2024 19:12,7896,790,17.1,45,1010.5,
12/2/2024 19:13,7897,782,17.1,44,1010.5,
12/2/2024 19:14,7898,771,17.2,44,1010.5,
12/2/2024 19:15,7899,760,17.2,44,1010.6,
12/2/2024 19:16,7900,778,17.3,44,1010.5,
12/2/2024 19:17,7901,771,17.3,44,1010.5,
12/2/2024 19:18,7902,768,17.4,44,1010.5,
12/2/2024 19:19,7903,757,17.4,44,1010.5,
12/2/2024 19:20,7904,843,17.4,45,1010.3,
12/2/2024 19:21,7905,829,17.7,44,1010.3,
12/2/2024 19:22,7906,822,17.8,43,1010.3,
12/2/2024 19:23,7907,843,17.9,43,1010.3,
12/2/2024 19:24,7908,844,18.1,43,1010.2,
12/2/2024 19:25,7909,829,18.3,42,1010.2,
12/2/2024 19:26,7910,841,18.3,42,1010.1,
12/2/2024 19:27,7911,845,18.4,42,1010.1,
12/2/2024 19:28,7912,845,18.5,42,1010,
12/2/2024 19:29,7913,855,18.6,42,1010,
12/2/2024 19:30,7914,838,18.6,42,1010,
12/2/2024 19:31,7915,828,18.7,41,1009.9,
12/2/2024 19:32,7916,830,18.7,41,1009.9,
12/2/2024 19:33,7917,835,18.7,41,1009.9,
12/2/2024 19:34,7918,826,18.8,41,1009.9,
12/2/2024 19:35,7919,849,18.8,41,1009.8,
12/2/2024 19:36,7920,861,18.8,41,1009.9,
12/2/2024 19:37,7921,858,18.8,41,1009.9,
12/2/2024 19:38,7922,867,18.8,41,1009.8,
12/2/2024 19:39,7923,877,18.9,41,1009.9,
12/2/2024 19:40,7924,875,18.8,41,1009.9,
12/2/2024 19:41,7925,913,18.9,41,1009.9,
12/2/2024 19:42,7926,902,18.9,41,1009.9,
12/2/2024 19:43,7927,910,18.9,41,1009.9,
12/2/2024 19:44,7928,921,18.9,41,1009.9,
12/2/2024 19:45,7929,943,18.9,41,1010,
12/2/2024 19:46,7930,985,18.9,41,1010,
12/2/2024 19:47,7931,986,18.9,41,1010,
12/2/2024 19:48,7932,1011,18.9,41,1010,
12/2/2024 19:49,7933,1025,18.9,41,1009.9,
12/2/2024 19:50,7934,1030,18.9,41,1009.9,
12/2/2024 19:51,7935,1039,19,41,1009.9,
12/2/2024 19:52,7936,1047,19,41,1009.8,
12/2/2024 19:53,7937,1036,19,41,1009.7,
12/2/2024 19:54,7938,1047,19,41,1009.7,
12/2/2024 19:55,7939,1061,19,41,1009.7,
12/2/2024 19:56,7940,1045,19.1,41,1009.8,
12/2/2024 19:57,7941,1061,19.1,41,1009.8,
12/2/2024 19:58,7942,1037,19.1,41,1009.8,
12/2/2024 19:59,7943,1010,19,41,1009.7,
12/2/2024 20:00,7944,977,19.1,41,1009.7,
12/2/2024 20:01,7945,994,19.1,41,1009.8,
12/2/2024 20:02,7946,1028,19.1,41,1009.8,
12/2/2024 20:03,7947,1014,19.1,41,1009.8,
12/2/2024 20:04,7948,1016,19.1,41,1009.8,
12/2/2024 20:05,7949,1037,19.1,41,1009.8,
12/2/2024 20:06,7950,1051,19.1,41,1009.8,
12/2/2024 20:07,7951,1064,19.1,41,1009.7,
12/2/2024 20:08,7952,1078,19.1,41,1009.7,
12/2/2024 20:09,7953,1088,19.1,41,1009.7,
12/2/2024 20:10,7954,1095,19.1,41,1009.7,
12/2/2024 20:11,7955,1105,19.2,41,1009.6,
12/2/2024 20:12,7956,1093,19.2,41,1009.7,
12/2/2024 20:13,7957,1071,19.2,41,1009.7,
12/2/2024 20:14,7958,1072,19.2,41,1009.8,
12/2/2024 20:15,7959,1074,19.2,41,1009.7,
12/2/2024 20:16,7960,1075,19.2,41,1009.8,
12/2/2024 20:17,7961,1056,19.2,41,1009.7,
12/2/2024 20:18,7962,1037,19.2,41,1009.8,
12/2/2024 20:19,7963,996,19.2,41,1009.7,
12/2/2024 20:20,7964,977,19.1,41,1009.7,
12/2/2024 20:21,7965,956,19.1,41,1009.7,
12/2/2024 20:22,7966,949,19.1,41,1009.7,
12/2/2024 20:23,7967,930,19.1,41,1009.7,
12/2/2024 20:24,7968,923,19.1,41,1009.7,
12/2/2024 20:25,7969,929,19,41,1009.7,
12/2/2024 20:26,7970,942,19,41,1009.7,
12/2/2024 20:27,7971,942,19,41,1009.7,
12/2/2024 20:28,7972,939,19,41,1009.7,
12/2/2024 20:29,7973,953,19,41,1009.7,
12/2/2024 20:30,7974,956,19.1,41,1009.7,
12/2/2024 20:31,7975,966,19.1,41,1009.6,
12/2/2024 20:32,7976,972,19.1,41,1009.6,
12/2/2024 20:33,7977,960,19.1,41,1009.6,
12/2/2024 20:34,7978,959,19.1,41,1009.5,
12/2/2024 20:35,7979,942,19.1,41,1009.5,
12/2/2024 20:36,7980,945,19.1,41,1009.5,
12/2/2024 20:37,7981,927,19.1,41,1009.5,
12/2/2024 20:38,7982,916,19.1,41,1009.4,
12/2/2024 20:39,7983,895,19.1,41,1009.5,
12/2/2024 20:40,7984,879,19.1,40,1009.5,
12/2/2024 20:41,7985,855,19.1,40,1009.4,
12/2/2024 20:42,7986,841,19,40,1009.4,
12/2/2024 20:43,7987,852,19,40,1009.5,
12/2/2024 20:44,7988,835,18.9,40,1009.5,
12/2/2024 20:45,7989,826,18.9,40,1009.5,
12/2/2024 20:46,7990,828,18.9,40,1009.4,
12/2/2024 20:47,7991,836,18.9,41,1009.4,
12/2/2024 20:48,7992,840,18.9,41,1009.4,
12/2/2024 20:49,7993,852,18.9,41,1009.4,
12/2/2024 20:50,7994,855,19,41,1009.4,
12/2/2024 20:51,7995,857,19,41,1009.4,
12/2/2024 20:52,7996,858,19,41,1009.4,
12/2/2024 20:53,7997,863,19,41,1009.4,
12/2/2024 20:54,7998,862,19.1,41,1009.4,
12/2/2024 20:55,7999,866,19.1,41,1009.4,
12/2/2024 20:56,8000,851,19,40,1009.3,
12/2/2024 20:57,8001,846,19,40,1009.3,
12/2/2024 20:58,8002,826,19,40,1009.3,
12/2/2024 20:59,8003,805,19,40,1009.3,
12/2/2024 21:00,8004,819,19,40,1009.2,
12/2/2024 21:01,8005,789,18.9,40,1009.2,
12/2/2024 21:02,8006,796,18.9,40,1009.2,
12/2/2024 21:03,8007,780,18.9,40,1009.2,
12/2/2024 21:04,8008,784,18.9,40,1009.2,
12/2/2024 21:05,8009,779,18.9,40,1009.2,
12/2/2024 21:06,8010,784,18.9,41,1009.2,
12/2/2024 21:07,8011,775,18.9,41,1009.2,
12/2/2024 21:08,8012,783,18.9,41,1009.1,
12/2/2024 21:09,8013,797,18.9,41,1009.1,
12/2/2024 21:10,8014,800,18.9,41,1009.2,
12/2/2024 21:11,8015,801,19,41,1009.1,
12/2/2024 21:12,8016,793,19.1,41,1009.1,
12/2/2024 21:13,8017,786,19.1,40,1009.1,
12/2/2024 21:14,8018,806,19.1,40,1009.2,
12/2/2024 21:15,8019,782,19.1,40,1009.1,
12/2/2024 21:16,8020,793,19.1,40,1009.2,
12/2/2024 21:17,8021,777,19.1,40,1009.2,
12/2/2024 21:18,8022,778,19.1,40,1009.2,
12/2/2024 21:19,8023,750,19.1,40,1009.2,
12/2/2024 21:20,8024,734,19,40,1009.2,
12/2/2024 21:21,8025,742,19,40,1009.2,
12/2/2024 21:22,8026,726,19,40,1009.2,
12/2/2024 21:23,8027,731,19,40,1009.2,
12/2/2024 21:24,8028,728,19,40,1009.2,
12/2/2024 21:25,8029,734,19,40,1009.2,
12/2/2024 21:26,8030,741,18.9,40,1009.3,
12/2/2024 21:27,8031,732,18.9,40,1009.2,
12/2/2024 21:28,8032,732,19,40,1009.3,
12/2/2024 21:29,8033,741,19,40,1009.2,
12/2/2024 21:30,8034,736,19.1,40,1009.2,
12/2/2024 21:31,8035,748,19.1,40,1009.2,
12/2/2024 21:32,8036,732,19.1,40,1009.2,
12/2/2024 21:33,8037,739,19.1,40,1009.3,
12/2/2024 21:34,8038,736,19.1,40,1009.3,
12/2/2024 21:35,8039,742,19.1,40,1009.3,
12/2/2024 21:36,8040,734,19,40,1009.3,
12/2/2024 21:37,8041,730,19.1,40,1009.3,
12/2/2024 21:38,8042,730,19,40,1009.4,
12/2/2024 21:39,8043,731,19,40,1009.4,
12/2/2024 21:40,8044,701,19,40,1009.3,
12/2/2024 21:41,8045,708,18.9,40,1009.4,
12/2/2024 21:42,8046,699,18.9,40,1009.4,
12/2/2024 21:43,8047,700,18.9,40,1009.5,
12/2/2024 21:44,8048,698,18.9,40,1009.5,
12/2/2024 21:45,8049,711,18.9,40,1009.5,
12/2/2024 21:46,8050,710,18.9,40,1009.5,
12/2/2024 21:47,8051,715,18.9,40,1009.5,
12/2/2024 21:48,8052,700,18.9,40,1009.5,
12/2/2024 21:49,8053,716,18.9,40,1009.6,
12/2/2024 21:50,8054,724,19,40,1009.5,
12/2/2024 21:51,8055,719,19,40,1009.5,
12/2/2024 21:52,8056,721,19,40,1009.4,
12/2/2024 21:53,8057,718,19,40,1009.4,
12/2/2024 21:54,8058,716,19,40,1009.5,
12/2/2024 21:55,8059,729,19,40,1009.5,
12/2/2024 21:56,8060,717,18.9,40,1009.4,
12/2/2024 21:57,8061,724,18.9,40,1009.5,
12/2/2024 21:58,8062,690,18.9,40,1009.4,
12/2/2024 21:59,8063,702,18.9,40,1009.4,
12/2/2024 22:00,8064,704,18.9,40,1009.5,
12/2/2024 22:01,8065,692,18.9,40,1009.4,
12/2/2024 22:02,8066,683,18.9,40,1009.5,
12/2/2024 22:03,8067,680,18.9,40,1009.5,
12/2/2024 22:04,8068,694,18.9,40,1009.5,
12/2/2024 22:05,8069,684,18.9,40,1009.5,
12/2/2024 22:06,8070,689,18.9,40,1009.4,
12/2/2024 22:07,8071,704,18.9,40,1009.4,
12/2/2024 22:08,8072,704,18.9,40,1009.3,
12/2/2024 22:09,8073,702,18.9,40,1009.4,
12/2/2024 22:10,8074,711,18.9,40,1009.2,
12/2/2024 22:11,8075,715,18.9,40,1009.3,
12/2/2024 22:12,8076,714,19,40,1009.3,
12/2/2024 22:13,8077,752,19,40,1009.3,
12/2/2024 22:14,8078,751,19,40,1009.3,
12/2/2024 22:15,8079,738,19,40,1009.3,
12/2/2024 22:16,8080,742,19,40,1009.3,
12/2/2024 22:17,8081,734,19,40,1009.3,
12/2/2024 22:18,8082,738,19,40,1009.2,
12/2/2024 22:19,8083,719,18.9,40,1009.3,
12/2/2024 22:20,8084,716,19,40,1009.2,
